date,sku_id,product_id,product_name,category_l1,category_l2,brand,avg_price,min_price,max_price,total_sales,shop_count,"record_count "
2026-06-01,SKU1666,PROD1666,格力时尚运动鞋 SKU1666,服饰鞋包,服饰鞋包,格力,708.08,518.89,897.26,231,2,"2"
2026-06-01,SKU1667,PROD1667,Apple精选零食礼包 SKU1667,食品饮料,食品饮料,Apple,112.62,7.41,179.99,669,4,"4"
2026-06-01,SKU1668,PROD1668,Adidas日用商品 SKU1668,日用百货,日用百货,Adidas,204.26,22.15,406.59,392,3,"3"
2026-06-01,SKU1669,PROD1669,海尔笔记本电脑 SKU1669,电脑办公,电脑办公,海尔,5417.9,2924.01,6704.42,770,4,"4"
2026-06-01,SKU1670,PROD1670,NIKE笔记本电脑 SKU1670,电脑办公,电脑办公,NIKE,1692.38,366.98,3017.78,295,2,"2"
2026-06-01,SKU1671,PROD1671,NIKE笔记本电脑 SKU1671,电脑办公,电脑办公,NIKE,6437.0,3521.09,8262.19,462,3,"3"
2026-06-01,SKU1672,PROD1672,小米智能家电 SKU1672,家用电器,家用电器,小米,3394.99,3137.42,3652.56,252,2,"2"
2026-06-01,SKU1673,PROD1673,小米精选零食礼包 SKU1673,食品饮料,食品饮料,小米,76.24,13.3,166.11,583,4,"4"
2026-06-01,SKU1674,PROD1674,Apple运动装备 SKU1674,运动户外,运动户外,Apple,1601.19,893.93,2295.95,876,5,"5"
2026-06-01,SKU1675,PROD1675,格力智能手机 SKU1675,手机数码,手机数码,格力,3290.0,2812.22,3744.17,521,3,"3"
2026-06-01,SKU1676,PROD1676,联想笔记本电脑 SKU1676,电脑办公,电脑办公,联想,2952.33,976.72,5360.12,1012,5,"5"
2026-06-01,SKU1677,PROD1677,NIKE日用商品 SKU1677,日用百货,日用百货,NIKE,125.13,32.39,300.76,891,5,"5"
2026-06-01,SKU1678,PROD1678,格力智能家电 SKU1678,家用电器,家用电器,格力,3419.91,1229.89,4712.38,298,3,"3"
2026-06-01,SKU1679,PROD1679,美的精选零食礼包 SKU1679,食品饮料,食品饮料,美的,117.22,72.73,167.86,761,5,"5"
2026-06-01,SKU1680,PROD1680,玉兰油智能家电 SKU1680,家用电器,家用电器,玉兰油,2667.46,1668.66,3706.37,617,3,"3"
2026-06-01,SKU1681,PROD1681,三星智能家电 SKU1681,家用电器,家用电器,三星,3146.51,218.81,5120.94,430,4,"4"
2026-06-01,SKU1682,PROD1682,良品铺子精选零食礼包 SKU1682,食品饮料,食品饮料,良品铺子,130.06,52.7,174.91,258,3,"3"
2026-06-01,SKU1683,PROD1683,Apple护肤精华 SKU1683,美妆个护,美妆个护,Apple,700.39,661.52,739.27,371,2,"2"
2026-06-01,SKU1684,PROD1684,玉兰油护肤精华 SKU1684,美妆个护,美妆个护,玉兰油,466.26,399.75,532.77,337,2,"2"
2026-06-01,SKU1685,PROD1685,华为时尚运动鞋 SKU1685,服饰鞋包,服饰鞋包,华为,691.01,348.53,888.9,420,3,"3"
2026-06-01,SKU1686,PROD1686,索尼运动装备 SKU1686,运动户外,运动户外,索尼,1339.38,677.26,2001.5,299,2,"2"
2026-06-01,SKU1687,PROD1687,小米运动装备 SKU1687,运动户外,运动户外,小米,2004.45,1934.05,2074.86,379,2,"2"
2026-06-01,SKU1688,PROD1688,Adidas智能家电 SKU1688,家用电器,家用电器,Adidas,2585.31,713.12,4770.29,743,5,"5"
2026-06-01,SKU1689,PROD1689,三星精选零食礼包 SKU1689,食品饮料,食品饮料,三星,104.75,52.65,152.92,620,3,"3"
2026-06-01,SKU1690,PROD1690,玉兰油时尚运动鞋 SKU1690,服饰鞋包,服饰鞋包,玉兰油,486.75,330.51,642.99,303,2,"2"
2026-06-01,SKU1691,PROD1691,Apple日用商品 SKU1691,日用百货,日用百货,Apple,202.42,112.01,292.83,142,2,"2"
2026-06-01,SKU1692,PROD1692,联想护肤精华 SKU1692,美妆个护,美妆个护,联想,345.77,154.03,537.51,251,2,"2"
2026-06-01,SKU1693,PROD1693,玉兰油日用商品 SKU1693,日用百货,日用百货,玉兰油,231.29,72.06,507.32,625,4,"4"
2026-06-01,SKU1694,PROD1694,联想笔记本电脑 SKU1694,电脑办公,电脑办公,联想,5290.95,2365.34,8935.41,651,5,"5"
2026-06-01,SKU1695,PROD1695,Apple笔记本电脑 SKU1695,电脑办公,电脑办公,Apple,6014.52,2065.08,8313.56,636,3,"3"
2026-06-01,SKU1696,PROD1696,美的智能家电 SKU1696,家用电器,家用电器,美的,3067.53,1477.71,3917.24,664,4,"4"
2026-06-01,SKU1697,PROD1697,海尔运动装备 SKU1697,运动户外,运动户外,海尔,1220.51,629.0,2324.32,489,3,"3"
2026-06-01,SKU1698,PROD1698,索尼智能手机 SKU1698,手机数码,手机数码,索尼,3317.44,2483.43,3919.81,558,3,"3"
2026-06-01,SKU1699,PROD1699,欧莱雅精选零食礼包 SKU1699,食品饮料,食品饮料,欧莱雅,69.31,13.24,144.87,438,3,"3"
2026-06-01,SKU1700,PROD1700,良品铺子智能家电 SKU1700,家用电器,家用电器,良品铺子,1586.52,213.32,3667.28,652,5,"5"
2026-06-01,SKU1701,PROD1701,三只松鼠智能手机 SKU1701,手机数码,手机数码,三只松鼠,4868.65,1785.0,8403.11,511,4,"4"
2026-06-01,SKU1702,PROD1702,小米智能手机 SKU1702,手机数码,手机数码,小米,5244.96,892.34,8357.54,679,4,"4"
2026-06-01,SKU1703,PROD1703,格力笔记本电脑 SKU1703,电脑办公,电脑办公,格力,6705.11,3289.49,9901.06,933,5,"5"
2026-06-01,SKU1704,PROD1704,NIKE护肤精华 SKU1704,美妆个护,美妆个护,NIKE,455.39,282.81,627.98,270,2,"2"
2026-06-01,SKU1705,PROD1705,联想护肤精华 SKU1705,美妆个护,美妆个护,联想,264.32,99.23,429.41,397,2,"2"
2026-06-01,SKU1706,PROD1706,良品铺子智能家电 SKU1706,家用电器,家用电器,良品铺子,2439.84,274.94,5052.58,750,5,"5"
2026-06-01,SKU1707,PROD1707,联想精选零食礼包 SKU1707,食品饮料,食品饮料,联想,132.08,41.9,169.88,851,5,"5"
2026-06-01,SKU1708,PROD1708,索尼运动装备 SKU1708,运动户外,运动户外,索尼,1561.59,250.48,2289.71,941,5,"5"
2026-06-01,SKU1709,PROD1709,Adidas精选零食礼包 SKU1709,食品饮料,食品饮料,Adidas,17.5,13.85,21.15,425,2,"2"
2026-06-01,SKU1710,PROD1710,华为精选零食礼包 SKU1710,食品饮料,食品饮料,华为,79.71,61.0,98.68,494,3,"3"
2026-06-01,SKU1711,PROD1711,海尔护肤精华 SKU1711,美妆个护,美妆个护,海尔,582.72,223.31,832.51,447,3,"3"
2026-06-01,SKU1712,PROD1712,华为智能手机 SKU1712,手机数码,手机数码,华为,3038.03,874.99,6464.83,782,5,"5"
2026-06-01,SKU1713,PROD1713,玉兰油笔记本电脑 SKU1713,电脑办公,电脑办公,玉兰油,5139.7,1386.39,7147.31,465,3,"3"
2026-06-01,SKU1714,PROD1714,格力精选零食礼包 SKU1714,食品饮料,食品饮料,格力,64.87,15.48,161.61,817,5,"5"
2026-06-01,SKU1715,PROD1715,玉兰油时尚运动鞋 SKU1715,服饰鞋包,服饰鞋包,玉兰油,534.27,171.77,896.77,236,2,"2"
2026-06-01,SKU1716,PROD1716,格力笔记本电脑 SKU1716,电脑办公,电脑办公,格力,6581.73,3742.17,9658.19,616,4,"4"
2026-06-01,SKU1717,PROD1717,欧莱雅时尚运动鞋 SKU1717,服饰鞋包,服饰鞋包,欧莱雅,835.14,801.34,868.94,207,2,"2"
2026-06-01,SKU1718,PROD1718,格力护肤精华 SKU1718,美妆个护,美妆个护,格力,204.0,104.03,295.35,289,3,"3"
2026-06-01,SKU1719,PROD1719,Apple智能家电 SKU1719,家用电器,家用电器,Apple,2759.26,1077.66,4553.44,1064,5,"5"
2026-06-01,SKU1720,PROD1720,美的护肤精华 SKU1720,美妆个护,美妆个护,美的,461.96,259.62,769.09,496,3,"3"
2026-06-01,SKU1721,PROD1721,索尼智能手机 SKU1721,手机数码,手机数码,索尼,1938.64,1855.91,2021.37,302,2,"2"
2026-06-01,SKU1722,PROD1722,三星智能手机 SKU1722,手机数码,手机数码,三星,3506.23,1578.77,6522.12,888,5,"5"
2026-06-01,SKU1723,PROD1723,欧莱雅日用商品 SKU1723,日用百货,日用百货,欧莱雅,312.11,242.1,403.71,391,3,"3"
2026-06-01,SKU1724,PROD1724,海尔时尚运动鞋 SKU1724,服饰鞋包,服饰鞋包,海尔,1200.38,910.35,1490.42,146,2,"2"
2026-06-01,SKU1725,PROD1725,联想护肤精华 SKU1725,美妆个护,美妆个护,联想,539.09,200.72,781.44,538,4,"4"
2026-06-01,SKU1726,PROD1726,三只松鼠日用商品 SKU1726,日用百货,日用百货,三只松鼠,164.06,45.3,299.22,328,3,"3"
2026-06-01,SKU1727,PROD1727,联想智能家电 SKU1727,家用电器,家用电器,联想,2720.0,2037.24,3402.76,420,2,"2"
2026-06-01,SKU1728,PROD1728,Adidas笔记本电脑 SKU1728,电脑办公,电脑办公,Adidas,4345.03,1746.33,10164.85,668,4,"4"
2026-06-01,SKU1729,PROD1729,联想护肤精华 SKU1729,美妆个护,美妆个护,联想,227.24,122.15,416.14,569,4,"4"
2026-06-01,SKU1730,PROD1730,Apple精选零食礼包 SKU1730,食品饮料,食品饮料,Apple,153.76,71.99,208.5,515,3,"3"
2026-06-01,SKU1731,PROD1731,海尔时尚运动鞋 SKU1731,服饰鞋包,服饰鞋包,海尔,703.3,156.41,1357.85,460,3,"3"
2026-06-01,SKU1732,PROD1732,NIKE智能家电 SKU1732,家用电器,家用电器,NIKE,2843.99,1991.34,3696.63,189,2,"2"
2026-06-01,SKU1733,PROD1733,良品铺子笔记本电脑 SKU1733,电脑办公,电脑办公,良品铺子,4196.35,775.2,9881.25,596,4,"4"
2026-06-01,SKU1734,PROD1734,欧莱雅时尚运动鞋 SKU1734,服饰鞋包,服饰鞋包,欧莱雅,878.42,67.82,1429.08,653,5,"5"
2026-06-01,SKU1735,PROD1735,Apple精选零食礼包 SKU1735,食品饮料,食品饮料,Apple,155.22,131.06,179.38,346,2,"2"
2026-06-01,SKU1736,PROD1736,Apple运动装备 SKU1736,运动户外,运动户外,Apple,1757.81,1571.21,1944.41,216,2,"2"
2026-06-01,SKU1737,PROD1737,索尼时尚运动鞋 SKU1737,服饰鞋包,服饰鞋包,索尼,951.84,162.36,1470.96,914,5,"5"
2026-06-01,SKU1738,PROD1738,三星智能手机 SKU1738,手机数码,手机数码,三星,3937.96,1695.66,7870.23,1062,5,"5"
2026-06-01,SKU1739,PROD1739,华为智能家电 SKU1739,家用电器,家用电器,华为,4221.03,2136.0,5153.6,569,4,"4"
2026-06-01,SKU1740,PROD1740,海尔精选零食礼包 SKU1740,食品饮料,食品饮料,海尔,68.21,14.96,140.25,542,5,"5"
2026-06-01,SKU1741,PROD1741,格力时尚运动鞋 SKU1741,服饰鞋包,服饰鞋包,格力,767.88,140.45,1527.42,533,3,"3"
2026-06-01,SKU1742,PROD1742,索尼护肤精华 SKU1742,美妆个护,美妆个护,索尼,695.24,666.51,716.95,530,3,"3"
2026-06-01,SKU1743,PROD1743,良品铺子运动装备 SKU1743,运动户外,运动户外,良品铺子,1400.69,650.05,2906.13,868,5,"5"
2026-06-01,SKU1744,PROD1744,欧莱雅护肤精华 SKU1744,美妆个护,美妆个护,欧莱雅,472.76,157.36,846.57,1075,5,"5"
2026-06-01,SKU1745,PROD1745,美的精选零食礼包 SKU1745,食品饮料,食品饮料,美的,124.35,69.34,207.45,521,3,"3"
2026-06-01,SKU1746,PROD1746,三只松鼠智能家电 SKU1746,家用电器,家用电器,三只松鼠,3003.97,1117.23,4810.24,641,5,"5"
2026-06-01,SKU1747,PROD1747,索尼笔记本电脑 SKU1747,电脑办公,电脑办公,索尼,3894.07,610.17,7617.74,683,4,"4"
2026-06-01,SKU1748,PROD1748,良品铺子时尚运动鞋 SKU1748,服饰鞋包,服饰鞋包,良品铺子,796.37,195.21,1226.97,790,5,"5"
2026-06-01,SKU1749,PROD1749,NIKE运动装备 SKU1749,运动户外,运动户外,NIKE,511.24,292.72,729.76,275,2,"2"
2026-06-01,SKU1750,PROD1750,Adidas精选零食礼包 SKU1750,食品饮料,食品饮料,Adidas,143.21,75.64,191.42,918,5,"5"
2026-06-01,SKU1751,PROD1751,华为智能手机 SKU1751,手机数码,手机数码,华为,2076.96,1953.52,2200.4,275,2,"2"
2026-06-01,SKU1752,PROD1752,玉兰油笔记本电脑 SKU1752,电脑办公,电脑办公,玉兰油,6430.81,5630.81,7230.8,442,2,"2"
2026-06-01,SKU1753,PROD1753,索尼笔记本电脑 SKU1753,电脑办公,电脑办公,索尼,4793.31,1250.85,8434.93,623,5,"5"
2026-06-01,SKU1754,PROD1754,海尔时尚运动鞋 SKU1754,服饰鞋包,服饰鞋包,海尔,696.92,75.87,1451.06,645,5,"5"
2026-06-01,SKU1755,PROD1755,良品铺子笔记本电脑 SKU1755,电脑办公,电脑办公,良品铺子,4909.62,815.47,8627.31,503,4,"4"
2026-06-01,SKU1756,PROD1756,NIKE精选零食礼包 SKU1756,食品饮料,食品饮料,NIKE,69.36,14.42,189.74,632,4,"4"
2026-06-01,SKU1757,PROD1757,华为精选零食礼包 SKU1757,食品饮料,食品饮料,华为,127.52,57.4,184.46,710,5,"5"
2026-06-01,SKU1758,PROD1758,三只松鼠智能家电 SKU1758,家用电器,家用电器,三只松鼠,4560.77,3739.22,5359.46,998,5,"5"
2026-06-01,SKU1759,PROD1759,格力护肤精华 SKU1759,美妆个护,美妆个护,格力,468.06,243.74,675.56,625,5,"5"
2026-06-01,SKU1760,PROD1760,索尼智能手机 SKU1760,手机数码,手机数码,索尼,4295.0,2523.33,6066.67,322,2,"2"
2026-06-01,SKU1761,PROD1761,联想智能手机 SKU1761,手机数码,手机数码,联想,4165.33,777.3,8597.82,893,5,"5"
2026-06-01,SKU1762,PROD1762,良品铺子护肤精华 SKU1762,美妆个护,美妆个护,良品铺子,425.72,135.13,774.79,1065,5,"5"
2026-06-01,SKU1763,PROD1763,海尔智能手机 SKU1763,手机数码,手机数码,海尔,1586.56,1502.02,1671.1,222,2,"2"
2026-06-01,SKU1764,PROD1764,华为智能手机 SKU1764,手机数码,手机数码,华为,1142.12,1077.82,1206.43,267,2,"2"
2026-06-01,SKU1765,PROD1765,Adidas笔记本电脑 SKU1765,电脑办公,电脑办公,Adidas,4516.16,453.03,8865.3,882,5,"5"
2026-06-01,SKU1766,PROD1766,海尔时尚运动鞋 SKU1766,服饰鞋包,服饰鞋包,海尔,890.15,494.66,1392.45,775,5,"5"
2026-06-01,SKU1767,PROD1767,玉兰油时尚运动鞋 SKU1767,服饰鞋包,服饰鞋包,玉兰油,1129.73,702.38,1557.08,194,2,"2"
2026-06-01,SKU1768,PROD1768,Apple智能手机 SKU1768,手机数码,手机数码,Apple,4661.27,2836.74,6485.81,297,2,"2"
2026-06-01,SKU1769,PROD1769,索尼智能家电 SKU1769,家用电器,家用电器,索尼,1163.76,477.32,1850.2,407,2,"2"
2026-06-01,SKU1770,PROD1770,海尔护肤精华 SKU1770,美妆个护,美妆个护,海尔,202.71,73.84,331.59,245,2,"2"
2026-06-01,SKU1771,PROD1771,NIKE时尚运动鞋 SKU1771,服饰鞋包,服饰鞋包,NIKE,1092.59,789.46,1412.79,513,4,"4"
2026-06-01,SKU1772,PROD1772,索尼运动装备 SKU1772,运动户外,运动户外,索尼,1087.42,160.02,2280.9,795,5,"5"
2026-06-01,SKU1773,PROD1773,Adidas笔记本电脑 SKU1773,电脑办公,电脑办公,Adidas,4054.46,1626.06,7841.49,576,4,"4"
2026-06-01,SKU1774,PROD1774,小米运动装备 SKU1774,运动户外,运动户外,小米,1394.31,313.86,3001.94,593,3,"3"
2026-06-01,SKU1775,PROD1775,索尼运动装备 SKU1775,运动户外,运动户外,索尼,1919.74,885.06,2459.85,380,3,"3"
2026-06-01,SKU1776,PROD1776,玉兰油护肤精华 SKU1776,美妆个护,美妆个护,玉兰油,533.38,409.22,657.55,384,2,"2"
2026-06-01,SKU1777,PROD1777,小米时尚运动鞋 SKU1777,服饰鞋包,服饰鞋包,小米,1001.73,950.28,1053.17,339,2,"2"
2026-06-01,SKU1778,PROD1778,Adidas智能手机 SKU1778,手机数码,手机数码,Adidas,2997.45,1285.59,4709.31,281,2,"2"
2026-06-01,SKU1779,PROD1779,欧莱雅日用商品 SKU1779,日用百货,日用百货,欧莱雅,395.86,287.25,504.47,287,2,"2"
2026-06-01,SKU1780,PROD1780,索尼护肤精华 SKU1780,美妆个护,美妆个护,索尼,332.25,102.71,561.79,316,2,"2"
2026-06-01,SKU1781,PROD1781,海尔笔记本电脑 SKU1781,电脑办公,电脑办公,海尔,8452.52,7528.6,9041.58,351,3,"3"
2026-06-01,SKU1782,PROD1782,良品铺子智能家电 SKU1782,家用电器,家用电器,良品铺子,1706.21,537.98,4024.0,639,3,"3"
2026-06-01,SKU1783,PROD1783,Apple智能家电 SKU1783,家用电器,家用电器,Apple,3250.48,789.03,5149.57,908,5,"5"
2026-06-01,SKU1784,PROD1784,NIKE智能手机 SKU1784,手机数码,手机数码,NIKE,5174.9,2899.94,8209.2,741,5,"5"
2026-06-01,SKU1785,PROD1785,Apple时尚运动鞋 SKU1785,服饰鞋包,服饰鞋包,Apple,763.09,476.24,939.71,515,3,"3"
2026-06-01,SKU1786,PROD1786,玉兰油运动装备 SKU1786,运动户外,运动户外,玉兰油,2613.1,2450.73,2697.52,412,3,"3"
2026-06-01,SKU1787,PROD1787,小米精选零食礼包 SKU1787,食品饮料,食品饮料,小米,137.97,95.76,198.94,610,4,"4"
2026-06-01,SKU1788,PROD1788,Apple智能手机 SKU1788,手机数码,手机数码,Apple,4534.96,1600.68,6070.29,570,3,"3"
2026-06-01,SKU1789,PROD1789,联想智能家电 SKU1789,家用电器,家用电器,联想,2670.99,412.98,4515.38,567,4,"4"
2026-06-01,SKU1790,PROD1790,索尼精选零食礼包 SKU1790,食品饮料,食品饮料,索尼,132.46,5.92,200.26,625,4,"4"
2026-06-01,SKU1791,PROD1791,Adidas运动装备 SKU1791,运动户外,运动户外,Adidas,1529.09,289.07,2294.03,848,5,"5"
2026-06-01,SKU1792,PROD1792,三星时尚运动鞋 SKU1792,服饰鞋包,服饰鞋包,三星,973.63,764.34,1182.92,255,2,"2"
2026-06-01,SKU1793,PROD1793,小米运动装备 SKU1793,运动户外,运动户外,小米,1414.14,691.97,2748.19,760,4,"4"
2026-06-01,SKU1794,PROD1794,海尔精选零食礼包 SKU1794,食品饮料,食品饮料,海尔,155.78,136.2,183.98,395,3,"3"
2026-06-01,SKU1795,PROD1795,华为护肤精华 SKU1795,美妆个护,美妆个护,华为,160.93,45.29,276.56,205,2,"2"
2026-06-01,SKU1796,PROD1796,三星时尚运动鞋 SKU1796,服饰鞋包,服饰鞋包,三星,640.73,285.84,995.61,359,2,"2"
2026-06-01,SKU1797,PROD1797,良品铺子智能手机 SKU1797,手机数码,手机数码,良品铺子,3995.72,1290.8,7921.21,750,5,"5"
2026-06-01,SKU1798,PROD1798,良品铺子时尚运动鞋 SKU1798,服饰鞋包,服饰鞋包,良品铺子,1167.07,897.4,1301.37,709,5,"5"
2026-06-01,SKU1799,PROD1799,NIKE笔记本电脑 SKU1799,电脑办公,电脑办公,NIKE,4672.43,2057.93,7286.93,265,2,"2"
2026-06-01,SKU1800,PROD1800,玉兰油精选零食礼包 SKU1800,食品饮料,食品饮料,玉兰油,135.52,121.78,149.26,292,2,"2"
2026-06-01,SKU1801,PROD1801,NIKE时尚运动鞋 SKU1801,服饰鞋包,服饰鞋包,NIKE,383.39,321.56,445.22,295,2,"2"
2026-06-01,SKU1802,PROD1802,索尼护肤精华 SKU1802,美妆个护,美妆个护,索尼,368.52,102.81,634.24,277,2,"2"
2026-06-01,SKU1803,PROD1803,NIKE日用商品 SKU1803,日用百货,日用百货,NIKE,339.49,60.45,477.66,656,5,"5"
2026-06-01,SKU1804,PROD1804,华为护肤精华 SKU1804,美妆个护,美妆个护,华为,464.21,307.15,752.15,473,3,"3"
2026-06-01,SKU1805,PROD1805,欧莱雅运动装备 SKU1805,运动户外,运动户外,欧莱雅,1244.61,304.41,2643.23,644,5,"5"
2026-06-01,SKU1806,PROD1806,Apple护肤精华 SKU1806,美妆个护,美妆个护,Apple,470.88,351.57,590.19,401,2,"2"
2026-06-01,SKU1807,PROD1807,索尼精选零食礼包 SKU1807,食品饮料,食品饮料,索尼,84.53,6.12,181.57,416,4,"4"
2026-06-01,SKU1808,PROD1808,欧莱雅智能手机 SKU1808,手机数码,手机数码,欧莱雅,4215.69,2145.45,7321.83,717,5,"5"
2026-06-01,SKU1809,PROD1809,Apple运动装备 SKU1809,运动户外,运动户外,Apple,1644.8,863.87,2220.1,572,3,"3"
2026-06-01,SKU1810,PROD1810,索尼智能手机 SKU1810,手机数码,手机数码,索尼,5086.83,2438.58,7268.64,694,5,"5"
2026-06-01,SKU1811,PROD1811,Apple时尚运动鞋 SKU1811,服饰鞋包,服饰鞋包,Apple,355.9,60.92,743.63,816,4,"4"
2026-06-01,SKU1812,PROD1812,格力智能手机 SKU1812,手机数码,手机数码,格力,5995.8,5757.22,6421.11,536,3,"3"
2026-06-01,SKU1813,PROD1813,美的精选零食礼包 SKU1813,食品饮料,食品饮料,美的,79.73,9.58,188.0,943,5,"5"
2026-06-01,SKU1814,PROD1814,NIKE笔记本电脑 SKU1814,电脑办公,电脑办公,NIKE,6442.22,1694.94,10204.87,594,4,"4"
2026-06-01,SKU1815,PROD1815,三只松鼠智能家电 SKU1815,家用电器,家用电器,三只松鼠,2355.65,411.36,4650.17,690,5,"5"
2026-06-01,SKU1816,PROD1816,华为日用商品 SKU1816,日用百货,日用百货,华为,310.83,110.73,456.45,779,5,"5"
2026-06-01,SKU1817,PROD1817,三只松鼠笔记本电脑 SKU1817,电脑办公,电脑办公,三只松鼠,731.9,342.51,1121.3,441,2,"2"
2026-06-01,SKU1818,PROD1818,欧莱雅时尚运动鞋 SKU1818,服饰鞋包,服饰鞋包,欧莱雅,769.09,342.34,1279.81,547,3,"3"
2026-06-01,SKU1819,PROD1819,小米笔记本电脑 SKU1819,电脑办公,电脑办公,小米,5635.72,678.08,8941.35,560,5,"5"
2026-06-01,SKU1820,PROD1820,格力时尚运动鞋 SKU1820,服饰鞋包,服饰鞋包,格力,789.79,238.98,1364.44,485,4,"4"
2026-06-01,SKU1821,PROD1821,华为护肤精华 SKU1821,美妆个护,美妆个护,华为,474.25,116.32,794.7,834,5,"5"
2026-06-01,SKU1822,PROD1822,欧莱雅日用商品 SKU1822,日用百货,日用百货,欧莱雅,390.52,320.23,460.81,328,2,"2"
2026-06-01,SKU1823,PROD1823,玉兰油智能家电 SKU1823,家用电器,家用电器,玉兰油,2338.93,1766.68,2933.1,348,3,"3"
2026-06-01,SKU1824,PROD1824,海尔时尚运动鞋 SKU1824,服饰鞋包,服饰鞋包,海尔,600.51,99.82,1046.19,777,5,"5"
2026-06-01,SKU1825,PROD1825,美的智能手机 SKU1825,手机数码,手机数码,美的,3867.34,1207.06,8154.77,378,3,"3"
2026-06-01,SKU1826,PROD1826,索尼智能手机 SKU1826,手机数码,手机数码,索尼,2804.29,786.94,5485.49,648,4,"4"
2026-06-01,SKU1827,PROD1827,Adidas运动装备 SKU1827,运动户外,运动户外,Adidas,2273.33,1683.82,2910.81,592,4,"4"
2026-06-01,SKU1828,PROD1828,三星智能手机 SKU1828,手机数码,手机数码,三星,3773.57,1963.97,5583.17,270,2,"2"
2026-06-01,SKU1829,PROD1829,欧莱雅智能手机 SKU1829,手机数码,手机数码,欧莱雅,5569.92,4874.71,6265.13,306,2,"2"
2026-06-01,SKU1830,PROD1830,玉兰油智能家电 SKU1830,家用电器,家用电器,玉兰油,3366.68,2943.91,3789.45,322,2,"2"
2026-06-01,SKU1831,PROD1831,玉兰油日用商品 SKU1831,日用百货,日用百货,玉兰油,224.7,63.04,476.99,495,4,"4"
2026-06-01,SKU1832,PROD1832,Apple时尚运动鞋 SKU1832,服饰鞋包,服饰鞋包,Apple,914.58,416.55,1168.54,464,3,"3"
2026-06-01,SKU1833,PROD1833,格力日用商品 SKU1833,日用百货,日用百货,格力,183.51,10.98,358.31,777,5,"5"
